event_id,session_id,customer_id,event_type,event_timestamp,page_url,product_id,device_type,browser,utm_source,_loaded_at
EVT_000195,SES_757556,CUST_0127,checkout_complete,2025-02-10T13:37:18,/collections/bags,,mobile,chrome,,2025-01-01T00:00:00
EVT_000196,SES_888650,CUST_0034,product_view,2023-06-26T20:55:14,/products/product-prod_045,PROD_045,mobile,chrome,,2025-01-01T00:00:00
EVT_000197,SES_947461,,checkout_start,2025-08-03T18:15:03,/products/rivoli-shoulder-bag,,desktop,edge,,2025-01-01T00:00:00
EVT_000198,SES_331987,CUST_0115,remove_from_cart,2024-08-27T12:15:17,/products/product-prod_039,PROD_039,desktop,safari,direct,2025-01-01T00:00:00
EVT_000199,SES_821188,,product_view,2025-04-22T13:46:07,/products/product-prod_023,PROD_023,tablet,firefox,,2025-01-01T00:00:00
EVT_000200,SES_148001,CUST_0106,page_view,2025-10-19T19:37:31,/search,,mobile,safari,,2025-01-01T00:00:00
EVT_000201,SES_786701,CUST_0139,page_view,2024-03-03T21:06:22,/products/le-haussmann-tote,,desktop,chrome,email,2025-01-01T00:00:00
EVT_000202,SES_460792,CUST_0031,checkout_start,2023-12-25T22:43:54,/,,desktop,edge,google,2025-01-01T00:00:00
EVT_000203,SES_819916,CUST_0038,remove_from_cart,2024-11-15T21:37:23,/products/product-prod_018,PROD_018,desktop,chrome,instagram,2025-01-01T00:00:00
EVT_000204,SES_381100,CUST_0019,checkout_complete,2023-05-24T19:05:10,/checkout,,desktop,edge,direct,2025-01-01T00:00:00
EVT_000205,SES_764649,,remove_from_cart,2024-09-08T19:35:10,/products/product-prod_004,PROD_004,mobile,chrome,instagram,2025-01-01T00:00:00
EVT_000206,SES_499373,,product_view,2025-03-14T12:10:50,/products/product-prod_014,PROD_014,desktop,safari,facebook,2025-01-01T00:00:00
EVT_000207,SES_510637,CUST_0071,remove_from_cart,2025-06-13T17:57:37,/products/product-prod_008,PROD_008,mobile,chrome,direct,2025-01-01T00:00:00
EVT_000208,SES_182680,,checkout_complete,2023-08-06T11:39:10,/products/le-haussmann-tote,,desktop,chrome,email,2025-01-01T00:00:00
EVT_000209,SES_768262,,product_view,2023-04-13T08:59:16,/products/product-prod_043,PROD_043,mobile,safari,direct,2025-01-01T00:00:00
EVT_000210,SES_444399,,page_view,2025-02-02T09:41:00,/collections/accessories,,mobile,chrome,,2025-01-01T00:00:00
EVT_000211,SES_400548,CUST_0003,checkout_complete,2024-12-30T17:18:04,/checkout,,mobile,safari,facebook,2025-01-01T00:00:00
EVT_000212,SES_331062,CUST_0094,checkout_start,2023-08-15T08:24:17,/products/rivoli-shoulder-bag,,desktop,edge,direct,2025-01-01T00:00:00
EVT_000213,SES_393118,,search,2024-04-11T21:59:32,/collections/shoes,,desktop,chrome,direct,2025-01-01T00:00:00
EVT_000214,SES_586870,,remove_from_cart,2024-05-15T08:51:06,/products/product-prod_018,PROD_018,mobile,chrome,direct,2025-01-01T00:00:00
EVT_000215,SES_931208,CUST_0070,page_view,2025-06-28T20:29:39,/collections/accessories,,desktop,safari,direct,2025-01-01T00:00:00
EVT_000216,SES_379399,CUST_0037,product_view,2023-11-19T21:22:23,/products/product-prod_025,PROD_025,desktop,safari,direct,2025-01-01T00:00:00
EVT_000217,SES_311682,CUST_0087,page_view,2024-03-29T12:47:01,/cart,,mobile,safari,direct,2025-01-01T00:00:00
EVT_000218,SES_653243,CUST_0060,checkout_start,2025-04-20T12:32:51,/products/rivoli-shoulder-bag,,tablet,safari,facebook,2025-01-01T00:00:00
EVT_000219,SES_214711,,add_to_cart,2024-05-04T20:02:45,/products/product-prod_020,PROD_020,desktop,chrome,facebook,2025-01-01T00:00:00
EVT_000220,SES_438461,CUST_0038,checkout_complete,2025-11-20T11:49:09,/products/rivoli-shoulder-bag,,desktop,safari,direct,2025-01-01T00:00:00
EVT_000221,SES_781038,CUST_0134,remove_from_cart,2025-09-28T18:20:03,/products/product-prod_032,PROD_032,mobile,safari,,2025-01-01T00:00:00
EVT_000222,SES_490969,,checkout_complete,2023-12-07T11:45:06,/collections/shoes,,desktop,chrome,,2025-01-01T00:00:00
EVT_000223,SES_347846,CUST_0010,page_view,2023-01-02T22:59:19,/collections/bags,,tablet,edge,direct,2025-01-01T00:00:00
EVT_000224,SES_440729,,product_view,2023-08-02T11:18:55,/products/product-prod_003,PROD_003,desktop,firefox,direct,2025-01-01T00:00:00
EVT_000225,SES_446737,CUST_0023,product_view,2023-04-19T21:57:43,/products/product-prod_013,PROD_013,desktop,safari,,2025-01-01T00:00:00
EVT_000226,SES_680649,CUST_0067,page_view,2025-09-30T17:49:18,/collections/belts,,tablet,firefox,email,2025-01-01T00:00:00
EVT_000227,SES_964970,CUST_0009,product_view,2025-01-13T13:04:29,/products/product-prod_019,PROD_019,desktop,edge,instagram,2025-01-01T00:00:00
EVT_000228,SES_111967,CUST_0029,search,2023-12-15T08:35:39,/checkout,,mobile,safari,facebook,2025-01-01T00:00:00
EVT_000229,SES_345592,CUST_0112,checkout_start,2024-11-29T13:21:09,/,,mobile,chrome,direct,2025-01-01T00:00:00
EVT_000230,SES_985006,,product_view,2024-04-11T19:57:09,/products/product-prod_030,PROD_030,desktop,safari,direct,2025-01-01T00:00:00
EVT_000231,SES_967720,CUST_0123,product_view,2025-06-05T18:06:54,/products/product-prod_028,PROD_028,desktop,firefox,email,2025-01-01T00:00:00
EVT_000232,SES_730199,CUST_0082,product_view,2024-06-11T08:45:29,/products/product-prod_043,PROD_043,tablet,chrome,instagram,2025-01-01T00:00:00
EVT_000233,SES_503809,CUST_0088,checkout_complete,2023-09-11T18:00:49,/collections/bags,,desktop,firefox,direct,2025-01-01T00:00:00
EVT_000234,SES_212232,CUST_0145,page_view,2023-07-28T10:37:52,/products/classique-bifold-wallet,,tablet,chrome,direct,2025-01-01T00:00:00
EVT_000235,SES_382514,CUST_0003,add_to_cart,2025-02-09T08:57:35,/products/product-prod_028,PROD_028,tablet,chrome,google,2025-01-01T00:00:00
EVT_000236,SES_503914,CUST_0128,product_view,2024-11-04T15:19:10,/products/product-prod_010,PROD_010,desktop,chrome,facebook,2025-01-01T00:00:00
EVT_000237,SES_923063,,product_view,2023-04-09T14:11:39,/products/product-prod_024,PROD_024,mobile,chrome,email,2025-01-01T00:00:00
EVT_000238,SES_616561,CUST_0131,remove_from_cart,2024-03-06T19:31:27,/products/product-prod_031,PROD_031,tablet,chrome,facebook,2025-01-01T00:00:00
EVT_000239,SES_132836,CUST_0002,product_view,2023-09-05T08:20:38,/products/product-prod_018,PROD_018,tablet,edge,,2025-01-01T00:00:00
EVT_000240,SES_572648,,page_view,2025-09-10T20:18:41,/products/rivoli-shoulder-bag,,desktop,chrome,direct,2025-01-01T00:00:00
EVT_000241,SES_843410,CUST_0134,search,2025-10-26T22:49:44,/search,,desktop,edge,direct,2025-01-01T00:00:00
EVT_000242,SES_670829,CUST_0109,page_view,2023-09-10T18:08:33,/collections/belts,,desktop,safari,google,2025-01-01T00:00:00
EVT_000243,SES_909405,,add_to_cart,2024-05-20T08:14:41,/products/product-prod_017,PROD_017,desktop,chrome,direct,2025-01-01T00:00:00
EVT_000244,SES_857838,CUST_0091,product_view,2024-12-24T15:40:21,/products/product-prod_019,PROD_019,mobile,edge,direct,2025-01-01T00:00:00
EVT_000245,SES_397361,CUST_0145,page_view,2024-01-22T09:34:25,/products/classique-bifold-wallet,,mobile,edge,facebook,2025-01-01T00:00:00
EVT_000246,SES_320009,CUST_0035,product_view,2025-10-02T15:20:38,/products/product-prod_015,PROD_015,desktop,chrome,direct,2025-01-01T00:00:00
EVT_000247,SES_474310,,checkout_start,2025-07-16T12:28:21,/products/rivoli-shoulder-bag,,mobile,chrome,instagram,2025-01-01T00:00:00
EVT_000248,SES_187247,,product_view,2025-05-11T11:13:33,/products/product-prod_039,PROD_039,tablet,safari,direct,2025-01-01T00:00:00
EVT_000249,SES_927889,CUST_0142,product_view,2023-02-21T19:26:56,/products/product-prod_019,PROD_019,desktop,chrome,direct,2025-01-01T00:00:00
EVT_000250,SES_576673,CUST_0014,checkout_start,2023-03-26T14:09:16,/collections/bags,,tablet,edge,direct,2025-01-01T00:00:00
EVT_000251,SES_407041,CUST_0033,checkout_complete,2024-10-29T20:12:56,/collections/accessories,,tablet,firefox,direct,2025-01-01T00:00:00
EVT_000252,SES_590914,CUST_0068,product_view,2025-07-13T13:41:48,/products/product-prod_009,PROD_009,mobile,chrome,,2025-01-01T00:00:00
EVT_000253,SES_577848,CUST_0043,checkout_start,2025-05-29T14:52:15,/collections/bags,,tablet,chrome,direct,2025-01-01T00:00:00
EVT_000254,SES_442088,CUST_0133,page_view,2025-05-04T17:57:57,/collections/accessories,,tablet,chrome,direct,2025-01-01T00:00:00
EVT_000255,SES_355446,CUST_0035,remove_from_cart,2024-11-23T13:45:28,/products/product-prod_035,PROD_035,mobile,safari,direct,2025-01-01T00:00:00
EVT_000256,SES_862100,CUST_0149,page_view,2024-05-04T18:11:32,/collections/wallets,,desktop,safari,facebook,2025-01-01T00:00:00
EVT_000257,SES_935620,CUST_0080,checkout_complete,2025-05-08T20:08:01,/products/classique-bifold-wallet,,tablet,safari,email,2025-01-01T00:00:00
EVT_000258,SES_155758,,checkout_complete,2024-11-12T20:22:42,/cart,,desktop,edge,direct,2025-01-01T00:00:00
EVT_000259,SES_621081,CUST_0127,page_view,2023-01-16T22:29:06,/products/rivoli-shoulder-bag,,desktop,safari,direct,2025-01-01T00:00:00
EVT_000260,SES_960577,CUST_0046,page_view,2025-08-05T12:47:23,/collections/bags,,desktop,firefox,instagram,2025-01-01T00:00:00
EVT_000261,SES_755998,,search,2024-04-14T14:29:55,/collections/bags,,desktop,chrome,google,2025-01-01T00:00:00
EVT_000262,SES_144997,,product_view,2024-12-14T21:33:32,/products/product-prod_021,PROD_021,mobile,safari,google,2025-01-01T00:00:00
EVT_000263,SES_392296,CUST_0053,page_view,2023-12-03T13:19:04,/search,,tablet,safari,direct,2025-01-01T00:00:00
EVT_000264,SES_889685,,checkout_complete,2023-10-22T20:36:12,/checkout,,mobile,edge,direct,2025-01-01T00:00:00
EVT_000265,SES_480264,,remove_from_cart,2024-05-04T22:05:55,/products/product-prod_044,PROD_044,mobile,safari,direct,2025-01-01T00:00:00
EVT_000266,SES_683740,CUST_0140,page_view,2025-12-11T10:55:04,/products/classique-bifold-wallet,,mobile,chrome,direct,2025-01-01T00:00:00
EVT_000267,SES_211572,CUST_0140,product_view,2023-05-02T14:25:03,/products/product-prod_010,PROD_010,mobile,safari,direct,2025-01-01T00:00:00
EVT_000268,SES_443706,,page_view,2024-07-02T18:10:28,/collections/accessories,,desktop,safari,direct,2025-01-01T00:00:00
EVT_000269,SES_892068,CUST_0142,product_view,2024-01-28T21:52:28,/products/product-prod_003,PROD_003,mobile,firefox,facebook,2025-01-01T00:00:00
EVT_000270,SES_201428,CUST_0067,checkout_complete,2024-11-26T15:43:13,/collections/bags,,mobile,edge,instagram,2025-01-01T00:00:00
EVT_000271,SES_550350,CUST_0130,checkout_complete,2024-06-02T08:04:42,/,,desktop,chrome,instagram,2025-01-01T00:00:00
EVT_000272,SES_822148,,page_view,2024-03-25T09:18:18,/products/le-haussmann-tote,,desktop,chrome,instagram,2025-01-01T00:00:00
EVT_000273,SES_190223,CUST_0054,product_view,2023-09-11T21:32:28,/products/product-prod_038,PROD_038,desktop,safari,direct,2025-01-01T00:00:00
EVT_000274,SES_751294,CUST_0106,search,2025-10-31T14:44:37,/collections/bags,,desktop,firefox,email,2025-01-01T00:00:00
EVT_000275,SES_645362,CUST_0094,page_view,2025-01-11T22:03:20,/search,,desktop,edge,google,2025-01-01T00:00:00
EVT_000276,SES_863515,CUST_0033,product_view,2025-05-17T08:16:52,/products/product-prod_025,PROD_025,desktop,safari,google,2025-01-01T00:00:00
EVT_000277,SES_895848,CUST_0090,checkout_complete,2023-07-23T11:15:23,/cart,,mobile,chrome,direct,2025-01-01T00:00:00
EVT_000278,SES_705661,CUST_0039,checkout_start,2024-03-26T22:24:10,/collections/shoes,,tablet,chrome,direct,2025-01-01T00:00:00
EVT_000279,SES_422344,,page_view,2024-07-19T22:23:45,/products/classique-bifold-wallet,,desktop,safari,facebook,2025-01-01T00:00:00
EVT_000280,SES_238820,CUST_0102,page_view,2023-11-23T14:26:43,/,,desktop,safari,email,2025-01-01T00:00:00
EVT_000281,SES_659205,CUST_0132,product_view,2023-11-11T09:17:32,/products/product-prod_037,PROD_037,desktop,safari,facebook,2025-01-01T00:00:00
EVT_000282,SES_986567,CUST_0040,page_view,2024-10-19T22:44:55,/products/rivoli-shoulder-bag,,mobile,safari,direct,2025-01-01T00:00:00
EVT_000283,SES_960456,CUST_0015,product_view,2025-11-07T18:12:00,/products/product-prod_004,PROD_004,mobile,chrome,direct,2025-01-01T00:00:00
EVT_000284,SES_401364,CUST_0094,checkout_complete,2024-09-25T22:31:46,/collections/shoes,,tablet,safari,direct,2025-01-01T00:00:00
EVT_000285,SES_844703,CUST_0143,page_view,2025-09-26T20:45:51,/collections/bags,,desktop,safari,direct,2025-01-01T00:00:00
EVT_000286,SES_122573,,remove_from_cart,2023-09-25T22:23:17,/products/product-prod_030,PROD_030,tablet,chrome,instagram,2025-01-01T00:00:00
EVT_000287,SES_543460,CUST_0063,product_view,2025-02-09T08:30:36,/products/product-prod_049,PROD_049,mobile,firefox,direct,2025-01-01T00:00:00
EVT_000288,SES_682444,,product_view,2024-05-05T15:51:58,/products/product-prod_043,PROD_043,desktop,safari,instagram,2025-01-01T00:00:00
EVT_000289,SES_905823,CUST_0012,search,2025-04-23T19:53:52,/collections/accessories,,desktop,chrome,facebook,2025-01-01T00:00:00
EVT_000290,SES_973158,,product_view,2024-08-06T21:53:10,/products/product-prod_041,PROD_041,mobile,safari,facebook,2025-01-01T00:00:00
EVT_000291,SES_773221,CUST_0123,product_view,2024-02-04T08:56:05,/products/product-prod_022,PROD_022,mobile,chrome,instagram,2025-01-01T00:00:00
EVT_000292,SES_321012,CUST_0143,checkout_complete,2024-10-23T08:59:24,/products/classique-bifold-wallet,,mobile,edge,google,2025-01-01T00:00:00
EVT_000293,SES_167211,CUST_0130,checkout_complete,2023-12-14T14:42:40,/collections/belts,,desktop,chrome,direct,2025-01-01T00:00:00
EVT_000294,SES_936111,CUST_0141,checkout_complete,2024-03-09T19:35:02,/search,,tablet,chrome,direct,2025-01-01T00:00:00
EVT_000295,SES_343687,CUST_0095,add_to_cart,2024-12-05T20:22:15,/products/product-prod_002,PROD_002,mobile,edge,google,2025-01-01T00:00:00
EVT_000296,SES_271461,CUST_0057,product_view,2023-12-02T16:01:22,/products/product-prod_018,PROD_018,desktop,edge,direct,2025-01-01T00:00:00
EVT_000297,SES_636118,CUST_0148,remove_from_cart,2025-10-09T14:59:29,/products/product-prod_030,PROD_030,mobile,edge,direct,2025-01-01T00:00:00
EVT_000298,SES_724685,,checkout_start,2023-03-01T13:15:30,/,,desktop,safari,instagram,2025-01-01T00:00:00
EVT_000299,SES_824169,CUST_0085,product_view,2025-04-17T08:22:34,/products/product-prod_012,PROD_012,desktop,firefox,google,2025-01-01T00:00:00
EVT_000300,SES_163786,,page_view,2024-01-05T12:10:31,/collections/shoes,,desktop,chrome,google,2025-01-01T00:00:00
EVT_000301,SES_520883,CUST_0063,product_view,2025-03-31T16:39:48,/products/product-prod_044,PROD_044,desktop,edge,instagram,2025-01-01T00:00:00
EVT_000302,SES_437253,CUST_0006,page_view,2023-03-25T15:36:28,/,,desktop,chrome,google,2025-01-01T00:00:00
EVT_000303,SES_646473,,product_view,2023-02-19T21:57:21,/products/product-prod_007,PROD_007,tablet,firefox,google,2025-01-01T00:00:00
EVT_000304,SES_383038,CUST_0060,checkout_start,2025-11-26T20:22:57,/,,mobile,edge,instagram,2025-01-01T00:00:00
EVT_000305,SES_287362,CUST_0075,page_view,2024-02-06T21:31:02,/,,desktop,edge,instagram,2025-01-01T00:00:00
EVT_000306,SES_735041,CUST_0111,page_view,2025-03-31T20:48:18,/collections/shoes,,mobile,firefox,google,2025-01-01T00:00:00
EVT_000307,SES_356975,,page_view,2023-02-06T22:10:09,/products/rivoli-shoulder-bag,,mobile,safari,email,2025-01-01T00:00:00
EVT_000308,SES_691295,CUST_0097,checkout_start,2024-07-25T20:00:06,/collections/bags,,tablet,safari,direct,2025-01-01T00:00:00
EVT_000309,SES_914308,CUST_0025,product_view,2023-07-13T17:31:38,/products/product-prod_006,PROD_006,mobile,safari,direct,2025-01-01T00:00:00
EVT_000310,SES_423837,,product_view,2023-09-17T11:19:04,/products/product-prod_036,PROD_036,desktop,edge,direct,2025-01-01T00:00:00
EVT_000311,SES_974911,CUST_0092,page_view,2024-01-14T22:23:19,/products/rivoli-shoulder-bag,,desktop,firefox,direct,2025-01-01T00:00:00
EVT_000312,SES_326815,,checkout_start,2023-02-26T16:18:08,/,,mobile,safari,instagram,2025-01-01T00:00:00
EVT_000313,SES_479489,CUST_0090,checkout_complete,2024-03-17T15:14:42,/collections/accessories,,desktop,safari,direct,2025-01-01T00:00:00
EVT_000314,SES_527623,CUST_0088,page_view,2023-01-06T08:34:23,/checkout,,tablet,chrome,direct,2025-01-01T00:00:00
EVT_000315,SES_914187,,page_view,2025-03-17T14:08:32,/checkout,,mobile,firefox,direct,2025-01-01T00:00:00
EVT_000316,SES_915617,CUST_0065,checkout_complete,2024-09-21T17:34:32,/collections/bags,,tablet,chrome,direct,2025-01-01T00:00:00
EVT_000317,SES_560021,CUST_0131,search,2023-01-06T15:09:44,/,,mobile,safari,facebook,2025-01-01T00:00:00
EVT_000318,SES_240187,,checkout_complete,2023-05-10T22:08:47,/collections/accessories,,desktop,safari,google,2025-01-01T00:00:00
EVT_000319,SES_476774,CUST_0104,checkout_start,2023-09-11T14:11:34,/cart,,desktop,chrome,google,2025-01-01T00:00:00
EVT_000320,SES_730741,CUST_0108,page_view,2024-08-18T10:54:49,/collections/belts,,tablet,chrome,instagram,2025-01-01T00:00:00
EVT_000321,SES_936550,,checkout_start,2024-12-24T13:30:58,/cart,,desktop,edge,direct,2025-01-01T00:00:00
EVT_000322,SES_610817,CUST_0116,page_view,2023-03-19T14:27:15,/,,mobile,edge,,2025-01-01T00:00:00
EVT_000323,SES_130953,CUST_0028,page_view,2025-07-14T18:16:16,/collections/accessories,,desktop,safari,direct,2025-01-01T00:00:00
EVT_000324,SES_466188,CUST_0130,add_to_cart,2024-05-24T16:05:33,/products/product-prod_027,PROD_027,desktop,edge,email,2025-01-01T00:00:00
EVT_000325,SES_101859,CUST_0013,product_view,2023-12-10T08:12:08,/products/product-prod_048,PROD_048,desktop,safari,direct,2025-01-01T00:00:00
EVT_000326,SES_207395,,page_view,2024-02-10T11:49:11,/products/classique-bifold-wallet,,mobile,safari,facebook,2025-01-01T00:00:00
EVT_000327,SES_738558,,page_view,2023-08-05T11:44:04,/search,,desktop,safari,direct,2025-01-01T00:00:00
EVT_000328,SES_460486,CUST_0093,page_view,2023-03-06T14:32:17,/,,desktop,safari,facebook,2025-01-01T00:00:00
EVT_000329,SES_112338,CUST_0079,page_view,2023-10-04T22:33:52,/search,,desktop,chrome,instagram,2025-01-01T00:00:00
EVT_000330,SES_469255,CUST_0148,page_view,2024-10-17T12:19:35,/collections/shoes,,desktop,edge,direct,2025-01-01T00:00:00
EVT_000331,SES_657422,CUST_0095,page_view,2025-01-20T13:58:47,/collections/accessories,,mobile,safari,direct,2025-01-01T00:00:00
EVT_000332,SES_841165,CUST_0150,remove_from_cart,2025-03-16T09:03:00,/products/product-prod_016,PROD_016,tablet,safari,,2025-01-01T00:00:00
EVT_000333,SES_801983,CUST_0012,search,2024-10-14T14:37:49,/products/rivoli-shoulder-bag,,tablet,safari,direct,2025-01-01T00:00:00
EVT_000334,SES_545677,CUST_0001,product_view,2024-10-17T10:34:18,/products/product-prod_011,PROD_011,mobile,firefox,,2025-01-01T00:00:00
EVT_000335,SES_852507,,checkout_complete,2024-12-03T10:30:48,/,,tablet,edge,email,2025-01-01T00:00:00
EVT_000336,SES_702205,CUST_0053,page_view,2023-11-11T15:03:15,/collections/accessories,,desktop,firefox,google,2025-01-01T00:00:00
EVT_000337,SES_419568,,product_view,2023-06-21T09:26:38,/products/product-prod_024,PROD_024,mobile,firefox,direct,2025-01-01T00:00:00
EVT_000338,SES_927920,CUST_0102,add_to_cart,2023-09-13T12:53:50,/products/product-prod_031,PROD_031,mobile,firefox,email,2025-01-01T00:00:00
EVT_000339,SES_989362,CUST_0098,page_view,2024-08-14T20:02:37,/collections/bags,,desktop,edge,direct,2025-01-01T00:00:00
EVT_000340,SES_588180,CUST_0143,page_view,2025-04-05T14:41:50,/,,desktop,firefox,direct,2025-01-01T00:00:00
EVT_000341,SES_894141,CUST_0032,add_to_cart,2023-07-27T21:51:38,/products/product-prod_016,PROD_016,mobile,safari,google,2025-01-01T00:00:00
EVT_000342,SES_422626,CUST_0085,add_to_cart,2024-01-19T17:48:35,/products/product-prod_007,PROD_007,desktop,safari,direct,2025-01-01T00:00:00
EVT_000343,SES_935364,CUST_0005,page_view,2024-10-18T19:25:32,/collections/wallets,,tablet,chrome,email,2025-01-01T00:00:00
EVT_000344,SES_536619,CUST_0126,search,2025-06-15T22:16:02,/products/rivoli-shoulder-bag,,desktop,edge,direct,2025-01-01T00:00:00
EVT_000345,SES_369205,CUST_0112,checkout_complete,2025-02-13T11:42:49,/search,,desktop,chrome,direct,2025-01-01T00:00:00
EVT_000346,SES_111348,CUST_0128,page_view,2024-06-29T12:58:27,/collections/shoes,,mobile,safari,email,2025-01-01T00:00:00
EVT_000347,SES_725000,CUST_0013,checkout_complete,2023-02-20T13:25:32,/,,desktop,chrome,email,2025-01-01T00:00:00
EVT_000348,SES_893242,,page_view,2025-09-12T13:44:52,/products/le-haussmann-tote,,desktop,safari,,2025-01-01T00:00:00
EVT_000349,SES_371958,,checkout_complete,2025-07-21T22:25:34,/checkout,,desktop,edge,instagram,2025-01-01T00:00:00
EVT_000350,SES_407612,CUST_0011,add_to_cart,2023-08-10T18:31:15,/products/product-prod_043,PROD_043,tablet,chrome,direct,2025-01-01T00:00:00
EVT_000351,SES_895459,CUST_0103,product_view,2024-08-11T18:25:16,/products/product-prod_013,PROD_013,desktop,safari,,2025-01-01T00:00:00
EVT_000352,SES_775849,CUST_0098,remove_from_cart,2023-03-24T09:47:58,/products/product-prod_049,PROD_049,tablet,chrome,email,2025-01-01T00:00:00
EVT_000353,SES_233846,,product_view,2024-01-21T12:25:16,/products/product-prod_023,PROD_023,mobile,chrome,,2025-01-01T00:00:00
EVT_000354,SES_884328,CUST_0139,search,2024-08-12T19:54:34,/products/rivoli-shoulder-bag,,mobile,edge,,2025-01-01T00:00:00
EVT_000355,SES_386343,CUST_0080,checkout_complete,2024-12-16T22:05:25,/collections/wallets,,desktop,edge,instagram,2025-01-01T00:00:00
EVT_000356,SES_873320,CUST_0033,page_view,2025-12-18T11:09:20,/search,,desktop,safari,direct,2025-01-01T00:00:00
EVT_000357,SES_745034,CUST_0136,search,2023-02-06T22:14:29,/collections/accessories,,mobile,safari,instagram,2025-01-01T00:00:00
EVT_000358,SES_700290,,product_view,2025-02-18T11:23:57,/products/product-prod_030,PROD_030,mobile,safari,instagram,2025-01-01T00:00:00
EVT_000359,SES_381763,,page_view,2025-01-25T10:17:48,/products/rivoli-shoulder-bag,,tablet,safari,direct,2025-01-01T00:00:00
EVT_000360,SES_565370,CUST_0132,page_view,2023-10-17T20:44:21,/collections/shoes,,mobile,safari,facebook,2025-01-01T00:00:00
EVT_000361,SES_549542,CUST_0109,product_view,2023-05-29T12:42:34,/products/product-prod_031,PROD_031,desktop,chrome,google,2025-01-01T00:00:00
EVT_000362,SES_168572,CUST_0043,product_view,2023-09-28T10:51:48,/products/product-prod_032,PROD_032,desktop,firefox,direct,2025-01-01T00:00:00
EVT_000363,SES_899135,CUST_0132,checkout_complete,2024-02-18T14:59:18,/cart,,tablet,firefox,facebook,2025-01-01T00:00:00
EVT_000364,SES_943559,CUST_0056,product_view,2025-10-22T17:08:08,/products/product-prod_043,PROD_043,desktop,edge,direct,2025-01-01T00:00:00
EVT_000365,SES_606584,CUST_0024,page_view,2025-05-17T18:28:19,/checkout,,tablet,edge,direct,2025-01-01T00:00:00
EVT_000366,SES_274244,CUST_0004,checkout_complete,2025-05-08T19:39:50,/,,desktop,safari,email,2025-01-01T00:00:00
EVT_000367,SES_385103,CUST_0030,search,2024-08-26T08:34:25,/collections/shoes,,mobile,edge,instagram,2025-01-01T00:00:00
EVT_000368,SES_103148,CUST_0079,product_view,2023-10-22T12:37:35,/products/product-prod_009,PROD_009,mobile,chrome,google,2025-01-01T00:00:00
EVT_000369,SES_708612,CUST_0148,remove_from_cart,2024-09-14T16:00:35,/products/product-prod_013,PROD_013,desktop,safari,direct,2025-01-01T00:00:00
EVT_000370,SES_408686,CUST_0105,add_to_cart,2024-06-05T17:40:07,/products/product-prod_026,PROD_026,tablet,chrome,direct,2025-01-01T00:00:00
EVT_000371,SES_426801,CUST_0148,product_view,2024-09-17T09:49:51,/products/product-prod_021,PROD_021,desktop,edge,email,2025-01-01T00:00:00
EVT_000372,SES_722657,,remove_from_cart,2023-07-31T09:12:18,/products/product-prod_008,PROD_008,mobile,chrome,instagram,2025-01-01T00:00:00
EVT_000373,SES_886954,,search,2024-12-18T19:31:29,/products/rivoli-shoulder-bag,,desktop,firefox,direct,2025-01-01T00:00:00
EVT_000374,SES_685371,CUST_0071,product_view,2024-01-16T09:41:19,/products/product-prod_034,PROD_034,desktop,edge,instagram,2025-01-01T00:00:00
EVT_000375,SES_390941,CUST_0039,checkout_complete,2023-01-28T09:02:38,/collections/shoes,,desktop,chrome,,2025-01-01T00:00:00
EVT_000376,SES_529356,,product_view,2023-12-11T08:59:42,/products/product-prod_033,PROD_033,tablet,firefox,instagram,2025-01-01T00:00:00
EVT_000377,SES_640040,,page_view,2024-04-24T22:54:35,/,,mobile,safari,direct,2025-01-01T00:00:00
EVT_000378,SES_256754,CUST_0090,remove_from_cart,2024-12-20T12:16:28,/products/product-prod_012,PROD_012,desktop,chrome,direct,2025-01-01T00:00:00
EVT_000379,SES_198696,CUST_0016,search,2025-11-03T08:18:19,/collections/accessories,,desktop,firefox,email,2025-01-01T00:00:00
EVT_000380,SES_400036,,product_view,2024-12-10T12:35:22,/products/product-prod_001,PROD_001,desktop,safari,,2025-01-01T00:00:00
EVT_000381,SES_141121,CUST_0136,page_view,2023-08-15T16:02:51,/collections/shoes,,desktop,chrome,,2025-01-01T00:00:00
EVT_000382,SES_200122,CUST_0023,product_view,2025-01-30T18:46:23,/products/product-prod_032,PROD_032,mobile,chrome,,2025-01-01T00:00:00
EVT_000383,SES_325112,,product_view,2025-01-28T08:49:13,/products/product-prod_042,PROD_042,tablet,chrome,email,2025-01-01T00:00:00
EVT_000384,SES_176997,CUST_0036,search,2024-09-13T16:21:56,/collections/belts,,mobile,safari,direct,2025-01-01T00:00:00
EVT_000385,SES_840323,,page_view,2023-03-07T20:07:02,/collections/belts,,tablet,firefox,instagram,2025-01-01T00:00:00
EVT_000386,SES_513982,,product_view,2024-02-14T20:06:00,/products/product-prod_045,PROD_045,mobile,chrome,email,2025-01-01T00:00:00
EVT_000387,SES_132593,CUST_0018,page_view,2023-01-16T15:41:44,/search,,mobile,safari,google,2025-01-01T00:00:00
EVT_000388,SES_379495,,checkout_start,2025-09-07T18:16:59,/products/rivoli-shoulder-bag,,desktop,safari,direct,2025-01-01T00:00:00
EVT_000389,SES_558203,,search,2023-03-16T16:24:00,/cart,,mobile,edge,instagram,2025-01-01T00:00:00
EVT_000390,SES_505818,CUST_0112,remove_from_cart,2025-07-31T17:20:41,/products/product-prod_003,PROD_003,desktop,safari,direct,2025-01-01T00:00:00
